"Step","MIFL - test_acc4","MIFL - test_acc4__MIN","MIFL - test_acc4__MAX","Missing-modal FedAvg - test_acc4","Missing-modal FedAvg - test_acc4__MIN","Missing-modal FedAvg - test_acc4__MAX","FedMSplit - test_acc4","FedMSplit - test_acc4__MIN","FedMSplit - test_acc4__MAX","FedAvg - test_acc4","FedAvg - test_acc4__MIN","FedAvg - test_acc4__MAX"
"203","0.762","0.762","0.762","0.7641866330390921","0.7641866330390921","0.7641866330390921","0.662","0.662","0.662","0.67","0.67","0.67"
"204","0.752","0.752","0.752","0.7704918032786885","0.7704918032786885","0.7704918032786885","0.638","0.638","0.638","0.668","0.668","0.668"
"205","0.768","0.768","0.768","0.7730138713745272","0.7730138713745272","0.7730138713745272","0.664","0.664","0.664","0.664","0.664","0.664"
"206","0.758","0.758","0.758","0.7591424968474149","0.7591424968474149","0.7591424968474149","0.652","0.652","0.652","0.674","0.674","0.674"
"207","0.778","0.778","0.778","0.7679697351828499","0.7679697351828499","0.7679697351828499","0.67","0.67","0.67","0.662","0.662","0.662"
"208","0.75","0.75","0.75","0.7667087011349306","0.7667087011349306","0.7667087011349306","0.648","0.648","0.648","0.66","0.66","0.66"
"209","0.774","0.774","0.774","0.7818411097099621","0.7818411097099621","0.7818411097099621","0.666","0.666","0.666","0.664","0.664","0.664"
"210","0.752","0.752","0.752","0.7730138713745272","0.7730138713745272","0.7730138713745272","0.642","0.642","0.642","0.668","0.668","0.668"
"211","0.766","0.766","0.766","0.7679697351828499","0.7679697351828499","0.7679697351828499","0.652","0.652","0.652","0.658","0.658","0.658"
"212","0.764","0.764","0.764","0.7540983606557377","0.7540983606557377","0.7540983606557377","0.656","0.656","0.656","0.66","0.66","0.66"
"213","0.756","0.756","0.756","0.7818411097099621","0.7818411097099621","0.7818411097099621","0.668","0.668","0.668","0.696","0.696","0.696"
"214","0.768","0.768","0.768","0.7717528373266078","0.7717528373266078","0.7717528373266078","0.676","0.676","0.676","0.67","0.67","0.67"
"215","0.748","0.748","0.748","0.7755359394703657","0.7755359394703657","0.7755359394703657","0.672","0.672","0.672","0.648","0.648","0.648"
"216","0.754","0.754","0.754","0.7730138713745272","0.7730138713745272","0.7730138713745272","0.658","0.658","0.658","0.664","0.664","0.664"
"217","0.746","0.746","0.746","0.7667087011349306","0.7667087011349306","0.7667087011349306","0.65","0.65","0.65","0.674","0.674","0.674"
"218","0.778","0.778","0.778","0.7704918032786885","0.7704918032786885","0.7704918032786885","0.66","0.66","0.66","0.668","0.668","0.668"
"219","0.742","0.742","0.742","0.7604035308953342","0.7604035308953342","0.7604035308953342","0.634","0.634","0.634","0.666","0.666","0.666"
"220","0.758","0.758","0.758","0.7578814627994955","0.7578814627994955","0.7578814627994955","0.642","0.642","0.642","0.658","0.658","0.658"
"221","0.744","0.744","0.744","0.7692307692307693","0.7692307692307693","0.7692307692307693","0.654","0.654","0.654","0.646","0.646","0.646"
"222","0.752","0.752","0.752","0.7667087011349306","0.7667087011349306","0.7667087011349306","0.642","0.642","0.642","0.662","0.662","0.662"
"223","0.768","0.768","0.768","0.7742749054224464","0.7742749054224464","0.7742749054224464","0.676","0.676","0.676","0.662","0.662","0.662"
"224","0.768","0.768","0.768","0.7704918032786885","0.7704918032786885","0.7704918032786885","0.638","0.638","0.638","0.654","0.654","0.654"
"225","0.76","0.76","0.76","0.7591424968474149","0.7591424968474149","0.7591424968474149","0.662","0.662","0.662","0.652","0.652","0.652"
"226","0.766","0.766","0.766","0.7755359394703657","0.7755359394703657","0.7755359394703657","0.682","0.682","0.682","0.676","0.676","0.676"
"227","0.756","0.756","0.756","0.7692307692307693","0.7692307692307693","0.7692307692307693","0.66","0.66","0.66","0.656","0.656","0.656"
"228","0.762","0.762","0.762","0.7805800756620429","0.7805800756620429","0.7805800756620429","0.646","0.646","0.646","0.668","0.668","0.668"
"229","0.748","0.748","0.748","0.7477931904161412","0.7477931904161412","0.7477931904161412","0.648","0.648","0.648","0.638","0.638","0.638"
"230","0.768","0.768","0.768","0.7679697351828499","0.7679697351828499","0.7679697351828499","0.65","0.65","0.65","0.658","0.658","0.658"
"231","0.758","0.758","0.758","0.7667087011349306","0.7667087011349306","0.7667087011349306","0.66","0.66","0.66","0.642","0.642","0.642"
"232","0.766","0.766","0.766","0.7629255989911727","0.7629255989911727","0.7629255989911727","0.656","0.656","0.656","0.654","0.654","0.654"
"233","0.76","0.76","0.76","0.7742749054224464","0.7742749054224464","0.7742749054224464","0.664","0.664","0.664","0.64","0.64","0.64"
"234","0.762","0.762","0.762","0.7616645649432535","0.7616645649432535","0.7616645649432535","0.672","0.672","0.672","0.668","0.668","0.668"
"235","0.766","0.766","0.766","0.7440100882723834","0.7440100882723834","0.7440100882723834","0.684","0.684","0.684","0.65","0.65","0.65"
"236","0.74","0.74","0.74","0.7641866330390921","0.7641866330390921","0.7641866330390921","0.656","0.656","0.656","0.654","0.654","0.654"
"237","0.766","0.766","0.766","0.7578814627994955","0.7578814627994955","0.7578814627994955","0.634","0.634","0.634","0.67","0.67","0.67"
"238","0.768","0.768","0.768","0.7528373266078184","0.7528373266078184","0.7528373266078184","0.662","0.662","0.662","0.682","0.682","0.682"
"239","0.774","0.774","0.774","0.7692307692307693","0.7692307692307693","0.7692307692307693","0.638","0.638","0.638","0.66","0.66","0.66"
"240","0.762","0.762","0.762","0.7704918032786885","0.7704918032786885","0.7704918032786885","0.658","0.658","0.658","0.658","0.658","0.658"
"241","0.746","0.746","0.746","0.7629255989911727","0.7629255989911727","0.7629255989911727","0.652","0.652","0.652","0.67","0.67","0.67"
"242","0.744","0.744","0.744","0.7591424968474149","0.7591424968474149","0.7591424968474149","0.662","0.662","0.662","0.652","0.652","0.652"
"243","0.756","0.756","0.756","0.7679697351828499","0.7679697351828499","0.7679697351828499","0.68","0.68","0.68","0.662","0.662","0.662"
"244","0.77","0.77","0.77","0.7679697351828499","0.7679697351828499","0.7679697351828499","0.656","0.656","0.656","0.658","0.658","0.658"
"245","0.75","0.75","0.75","0.7742749054224464","0.7742749054224464","0.7742749054224464","0.692","0.692","0.692","0.664","0.664","0.664"
"246","0.786","0.786","0.786","0.776796973518285","0.776796973518285","0.776796973518285","0.656","0.656","0.656","0.666","0.666","0.666"
"247","0.758","0.758","0.758","0.7742749054224464","0.7742749054224464","0.7742749054224464","0.686","0.686","0.686","0.654","0.654","0.654"
"248","0.786","0.786","0.786","0.7591424968474149","0.7591424968474149","0.7591424968474149","0.664","0.664","0.664","0.65","0.65","0.65"
"249","0.758","0.758","0.758","0.7616645649432535","0.7616645649432535","0.7616645649432535","0.646","0.646","0.646","0.672","0.672","0.672"
"250","0.756","0.756","0.756","0.7742749054224464","0.7742749054224464","0.7742749054224464","0.654","0.654","0.654","0.678","0.678","0.678"
"251","0.74","0.74","0.74","0.7641866330390921","0.7641866330390921","0.7641866330390921","0.668","0.668","0.668","0.682","0.682","0.682"
"252","0.762","0.762","0.762","0.7515762925598991","0.7515762925598991","0.7515762925598991","0.684","0.684","0.684","0.666","0.666","0.666"
"253","0.732","0.732","0.732","0.7730138713745272","0.7730138713745272","0.7730138713745272","0.638","0.638","0.638","0.662","0.662","0.662"
"254","0.764","0.764","0.764","0.7831021437578815","0.7831021437578815","0.7831021437578815","0.67","0.67","0.67","0.684","0.684","0.684"
"255","0.732","0.732","0.732","0.7540983606557377","0.7540983606557377","0.7540983606557377","0.682","0.682","0.682","0.656","0.656","0.656"
"256","0.754","0.754","0.754","0.7654476670870114","0.7654476670870114","0.7654476670870114","0.682","0.682","0.682","0.66","0.66","0.66"
"257","0.738","0.738","0.738","0.7616645649432535","0.7616645649432535","0.7616645649432535","0.652","0.652","0.652","0.644","0.644","0.644"
"258","0.772","0.772","0.772","0.7742749054224464","0.7742749054224464","0.7742749054224464","0.656","0.656","0.656","0.648","0.648","0.648"
"259","0.762","0.762","0.762","0.7679697351828499","0.7679697351828499","0.7679697351828499","0.662","0.662","0.662","0.668","0.668","0.668"
"260","0.738","0.738","0.738","0.7742749054224464","0.7742749054224464","0.7742749054224464","0.678","0.678","0.678","0.674","0.674","0.674"
"261","0.748","0.748","0.748","0.7641866330390921","0.7641866330390921","0.7641866330390921","0.664","0.664","0.664","0.64","0.64","0.64"
"262","0.772","0.772","0.772","0.7742749054224464","0.7742749054224464","0.7742749054224464","0.634","0.634","0.634","0.652","0.652","0.652"
"263","0.754","0.754","0.754","0.7654476670870114","0.7654476670870114","0.7654476670870114","0.652","0.652","0.652","0.666","0.666","0.666"
"264","0.752","0.752","0.752","0.7490542244640606","0.7490542244640606","0.7490542244640606","0.674","0.674","0.674","0.666","0.666","0.666"
"265","0.752","0.752","0.752","0.7730138713745272","0.7730138713745272","0.7730138713745272","0.644","0.644","0.644","0.684","0.684","0.684"
"266","0.754","0.754","0.754","0.7730138713745272","0.7730138713745272","0.7730138713745272","0.65","0.65","0.65","0.67","0.67","0.67"
"267","0.746","0.746","0.746","0.7818411097099621","0.7818411097099621","0.7818411097099621","0.666","0.666","0.666","0.644","0.644","0.644"
"268","0.744","0.744","0.744","0.7654476670870114","0.7654476670870114","0.7654476670870114","0.668","0.668","0.668","0.654","0.654","0.654"
"269","0.758","0.758","0.758","0.7604035308953342","0.7604035308953342","0.7604035308953342","0.656","0.656","0.656","0.658","0.658","0.658"
"270","0.768","0.768","0.768","0.7755359394703657","0.7755359394703657","0.7755359394703657","0.662","0.662","0.662","0.676","0.676","0.676"
"271","0.756","0.756","0.756","0.7578814627994955","0.7578814627994955","0.7578814627994955","0.658","0.658","0.658","0.68","0.68","0.68"
"272","0.768","0.768","0.768","0.7692307692307693","0.7692307692307693","0.7692307692307693","0.654","0.654","0.654","0.68","0.68","0.68"
"273","0.762","0.762","0.762","0.7692307692307693","0.7692307692307693","0.7692307692307693","0.662","0.662","0.662","0.674","0.674","0.674"
"274","0.764","0.764","0.764","0.7730138713745272","0.7730138713745272","0.7730138713745272","0.678","0.678","0.678","0.676","0.676","0.676"
"275","0.762","0.762","0.762","0.7755359394703657","0.7755359394703657","0.7755359394703657","0.652","0.652","0.652","0.654","0.654","0.654"
"276","0.748","0.748","0.748","0.7692307692307693","0.7692307692307693","0.7692307692307693","0.668","0.668","0.668","0.662","0.662","0.662"
"277","0.75","0.75","0.75","0.7629255989911727","0.7629255989911727","0.7629255989911727","0.66","0.66","0.66","0.65","0.65","0.65"
"278","0.742","0.742","0.742","0.7616645649432535","0.7616645649432535","0.7616645649432535","0.656","0.656","0.656","0.668","0.668","0.668"
"279","0.742","0.742","0.742","0.7667087011349306","0.7667087011349306","0.7667087011349306","0.664","0.664","0.664","0.68","0.68","0.68"
"280","0.758","0.758","0.758","0.7503152585119798","0.7503152585119798","0.7503152585119798","0.666","0.666","0.666","0.662","0.662","0.662"
"281","0.756","0.756","0.756","0.7679697351828499","0.7679697351828499","0.7679697351828499","0.662","0.662","0.662","0.664","0.664","0.664"
"282","0.752","0.752","0.752","0.7692307692307693","0.7692307692307693","0.7692307692307693","0.672","0.672","0.672","0.656","0.656","0.656"
"283","0.772","0.772","0.772","0.7755359394703657","0.7755359394703657","0.7755359394703657","0.634","0.634","0.634","0.684","0.684","0.684"
"284","0.768","0.768","0.768","0.7730138713745272","0.7730138713745272","0.7730138713745272","0.654","0.654","0.654","0.68","0.68","0.68"
"285","0.752","0.752","0.752","0.7490542244640606","0.7490542244640606","0.7490542244640606","0.664","0.664","0.664","0.662","0.662","0.662"
"286","0.744","0.744","0.744","0.7654476670870114","0.7654476670870114","0.7654476670870114","0.674","0.674","0.674","0.658","0.658","0.658"
"287","0.772","0.772","0.772","0.7616645649432535","0.7616645649432535","0.7616645649432535","0.66","0.66","0.66","0.654","0.654","0.654"
"288","0.77","0.77","0.77","0.7667087011349306","0.7667087011349306","0.7667087011349306","0.646","0.646","0.646","0.666","0.666","0.666"
"289","0.76","0.76","0.76","0.7616645649432535","0.7616645649432535","0.7616645649432535","0.668","0.668","0.668","0.664","0.664","0.664"
"290","0.756","0.756","0.756","0.7641866330390921","0.7641866330390921","0.7641866330390921","0.682","0.682","0.682","0.658","0.658","0.658"
"291","0.736","0.736","0.736","0.7679697351828499","0.7679697351828499","0.7679697351828499","0.664","0.664","0.664","0.656","0.656","0.656"
"292","0.758","0.758","0.758","0.7667087011349306","0.7667087011349306","0.7667087011349306","0.664","0.664","0.664","0.684","0.684","0.684"
"293","0.766","0.766","0.766","0.7692307692307693","0.7692307692307693","0.7692307692307693","0.666","0.666","0.666","0.656","0.656","0.656"
"294","0.75","0.75","0.75","0.7629255989911727","0.7629255989911727","0.7629255989911727","0.67","0.67","0.67","0.668","0.668","0.668"
"295","0.764","0.764","0.764","0.7503152585119798","0.7503152585119798","0.7503152585119798","0.662","0.662","0.662","0.67","0.67","0.67"
"296","0.746","0.746","0.746","0.7566204287515763","0.7566204287515763","0.7566204287515763","0.658","0.658","0.658","0.654","0.654","0.654"
"297","0.752","0.752","0.752","0.7540983606557377","0.7540983606557377","0.7540983606557377","0.644","0.644","0.644","0.676","0.676","0.676"
"298","0.764","0.764","0.764","0.7717528373266078","0.7717528373266078","0.7717528373266078","0.674","0.674","0.674","0.654","0.654","0.654"
"299","0.756","0.756","0.756","0.7679697351828499","0.7679697351828499","0.7679697351828499","0.664","0.664","0.664","0.664","0.664","0.664"
"300","0.764","0.764","0.764","0.7654476670870114","0.7654476670870114","0.7654476670870114","0.662","0.662","0.662","0.65","0.65","0.65"
"301","0.766","0.766","0.766","0.7717528373266078","0.7717528373266078","0.7717528373266078","0.666","0.666","0.666","0.682","0.682","0.682"
"302","0.76","0.76","0.76","0.7578814627994955","0.7578814627994955","0.7578814627994955","0.666","0.666","0.666","0.688","0.688","0.688"
"303","0.758","0.758","0.758","0.7528373266078184","0.7528373266078184","0.7528373266078184","0.666","0.666","0.666","0.662","0.662","0.662"
"304","0.756","0.756","0.756","0.7566204287515763","0.7566204287515763","0.7566204287515763","0.658","0.658","0.658","0.672","0.672","0.672"
"305","0.764","0.764","0.764","0.7641866330390921","0.7641866330390921","0.7641866330390921","0.646","0.646","0.646","0.68","0.68","0.68"
"306","0.744","0.744","0.744","0.7730138713745272","0.7730138713745272","0.7730138713745272","0.66","0.66","0.66","0.668","0.668","0.668"
"307","0.764","0.764","0.764","0.7717528373266078","0.7717528373266078","0.7717528373266078","0.662","0.662","0.662","0.666","0.666","0.666"
"308","0.746","0.746","0.746","0.7679697351828499","0.7679697351828499","0.7679697351828499","0.654","0.654","0.654","0.672","0.672","0.672"
"309","0.736","0.736","0.736","0.7654476670870114","0.7654476670870114","0.7654476670870114","0.678","0.678","0.678","0.658","0.658","0.658"
"310","0.752","0.752","0.752","0.7742749054224464","0.7742749054224464","0.7742749054224464","0.654","0.654","0.654","0.65","0.65","0.65"
"311","0.746","0.746","0.746","0.7616645649432535","0.7616645649432535","0.7616645649432535","0.658","0.658","0.658","0.654","0.654","0.654"
"312","0.738","0.738","0.738","0.7591424968474149","0.7591424968474149","0.7591424968474149","0.646","0.646","0.646","0.67","0.67","0.67"
"313","0.746","0.746","0.746","0.7629255989911727","0.7629255989911727","0.7629255989911727","0.68","0.68","0.68","0.662","0.662","0.662"
"314","0.766","0.766","0.766","0.7667087011349306","0.7667087011349306","0.7667087011349306","0.644","0.644","0.644","0.676","0.676","0.676"
"315","0.754","0.754","0.754","0.7742749054224464","0.7742749054224464","0.7742749054224464","0.662","0.662","0.662","0.642","0.642","0.642"
"316","0.764","0.764","0.764","0.7704918032786885","0.7704918032786885","0.7704918032786885","0.676","0.676","0.676","0.648","0.648","0.648"
"317","0.76","0.76","0.76","0.7704918032786885","0.7704918032786885","0.7704918032786885","0.646","0.646","0.646","0.652","0.652","0.652"
"318","0.736","0.736","0.736","0.7742749054224464","0.7742749054224464","0.7742749054224464","0.646","0.646","0.646","0.638","0.638","0.638"
"319","0.764","0.764","0.764","0.7704918032786885","0.7704918032786885","0.7704918032786885","0.678","0.678","0.678","0.674","0.674","0.674"
"320","0.756","0.756","0.756","0.7805800756620429","0.7805800756620429","0.7805800756620429","0.66","0.66","0.66","0.64","0.64","0.64"
"321","0.752","0.752","0.752","0.7704918032786885","0.7704918032786885","0.7704918032786885","0.658","0.658","0.658","0.658","0.658","0.658"
"322","0.768","0.768","0.768","0.7692307692307693","0.7692307692307693","0.7692307692307693","0.688","0.688","0.688","0.65","0.65","0.65"
"323","0.748","0.748","0.748","0.7515762925598991","0.7515762925598991","0.7515762925598991","0.682","0.682","0.682","0.652","0.652","0.652"
"324","0.776","0.776","0.776","0.7641866330390921","0.7641866330390921","0.7641866330390921","0.662","0.662","0.662","0.662","0.662","0.662"
"325","0.776","0.776","0.776","0.7679697351828499","0.7679697351828499","0.7679697351828499","0.688","0.688","0.688","0.656","0.656","0.656"
"326","0.756","0.756","0.756","0.7566204287515763","0.7566204287515763","0.7566204287515763","0.658","0.658","0.658","0.656","0.656","0.656"
"327","0.756","0.756","0.756","0.755359394703657","0.755359394703657","0.755359394703657","0.652","0.652","0.652","0.646","0.646","0.646"
"328","0.774","0.774","0.774","0.7730138713745272","0.7730138713745272","0.7730138713745272","0.642","0.642","0.642","0.662","0.662","0.662"
"329","0.774","0.774","0.774","0.7490542244640606","0.7490542244640606","0.7490542244640606","0.666","0.666","0.666","0.654","0.654","0.654"
"330","0.766","0.766","0.766","0.7515762925598991","0.7515762925598991","0.7515762925598991","0.664","0.664","0.664","0.65","0.65","0.65"
"331","0.762","0.762","0.762","0.7654476670870114","0.7654476670870114","0.7654476670870114","0.658","0.658","0.658","0.648","0.648","0.648"
"332","0.762","0.762","0.762","0.776796973518285","0.776796973518285","0.776796973518285","0.672","0.672","0.672","0.66","0.66","0.66"
"333","0.772","0.772","0.772","0.7692307692307693","0.7692307692307693","0.7692307692307693","0.676","0.676","0.676","0.664","0.664","0.664"
"334","0.748","0.748","0.748","0.7616645649432535","0.7616645649432535","0.7616645649432535","0.67","0.67","0.67","0.676","0.676","0.676"
"335","0.754","0.754","0.754","0.7629255989911727","0.7629255989911727","0.7629255989911727","0.652","0.652","0.652","0.672","0.672","0.672"
"336","0.75","0.75","0.75","0.7679697351828499","0.7679697351828499","0.7679697351828499","0.676","0.676","0.676","0.674","0.674","0.674"
"337","0.76","0.76","0.76","0.7465321563682219","0.7465321563682219","0.7465321563682219","0.666","0.666","0.666","0.7","0.7","0.7"
"338","0.74","0.74","0.74","0.7604035308953342","0.7604035308953342","0.7604035308953342","0.642","0.642","0.642","0.666","0.666","0.666"
"339","0.774","0.774","0.774","0.7679697351828499","0.7679697351828499","0.7679697351828499","0.654","0.654","0.654","0.68","0.68","0.68"
"340","0.752","0.752","0.752","0.7755359394703657","0.7755359394703657","0.7755359394703657","0.672","0.672","0.672","0.656","0.656","0.656"
"341","0.748","0.748","0.748","0.7717528373266078","0.7717528373266078","0.7717528373266078","0.646","0.646","0.646","0.688","0.688","0.688"
"342","0.744","0.744","0.744","0.755359394703657","0.755359394703657","0.755359394703657","0.65","0.65","0.65","0.672","0.672","0.672"
"343","0.768","0.768","0.768","0.7578814627994955","0.7578814627994955","0.7578814627994955","0.658","0.658","0.658","0.666","0.666","0.666"
"344","0.752","0.752","0.752","0.7667087011349306","0.7667087011349306","0.7667087011349306","0.654","0.654","0.654","0.638","0.638","0.638"
"345","0.75","0.75","0.75","0.7679697351828499","0.7679697351828499","0.7679697351828499","0.65","0.65","0.65","0.656","0.656","0.656"
"346","0.74","0.74","0.74","0.7629255989911727","0.7629255989911727","0.7629255989911727","0.656","0.656","0.656","0.654","0.654","0.654"
"347","0.774","0.774","0.774","0.7730138713745272","0.7730138713745272","0.7730138713745272","0.638","0.638","0.638","0.652","0.652","0.652"
"348","0.748","0.748","0.748","0.776796973518285","0.776796973518285","0.776796973518285","0.662","0.662","0.662","0.648","0.648","0.648"
"349","0.764","0.764","0.764","0.7868852459016393","0.7868852459016393","0.7868852459016393","0.66","0.66","0.66","0.664","0.664","0.664"
"350","0.772","0.772","0.772","0.7755359394703657","0.7755359394703657","0.7755359394703657","0.668","0.668","0.668","0.666","0.666","0.666"
"351","0.77","0.77","0.77","0.7616645649432535","0.7616645649432535","0.7616645649432535","0.646","0.646","0.646","0.668","0.668","0.668"
"352","0.738","0.738","0.738","0.7616645649432535","0.7616645649432535","0.7616645649432535","0.674","0.674","0.674","0.652","0.652","0.652"
"353","0.764","0.764","0.764","0.7692307692307693","0.7692307692307693","0.7692307692307693","0.66","0.66","0.66","0.674","0.674","0.674"
"354","0.75","0.75","0.75","0.7515762925598991","0.7515762925598991","0.7515762925598991","0.666","0.666","0.666","0.668","0.668","0.668"
"355","0.74","0.74","0.74","0.7667087011349306","0.7667087011349306","0.7667087011349306","0.666","0.666","0.666","0.678","0.678","0.678"
"356","0.77","0.77","0.77","0.7818411097099621","0.7818411097099621","0.7818411097099621","0.664","0.664","0.664","0.672","0.672","0.672"
"357","0.764","0.764","0.764","0.7667087011349306","0.7667087011349306","0.7667087011349306","0.662","0.662","0.662","0.69","0.69","0.69"
"358","0.766","0.766","0.766","0.7578814627994955","0.7578814627994955","0.7578814627994955","0.684","0.684","0.684","0.672","0.672","0.672"
"359","0.77","0.77","0.77","0.7604035308953342","0.7604035308953342","0.7604035308953342","0.66","0.66","0.66","0.672","0.672","0.672"
"360","0.756","0.756","0.756","0.7629255989911727","0.7629255989911727","0.7629255989911727","0.658","0.658","0.658","0.662","0.662","0.662"
"361","0.77","0.77","0.77","0.7641866330390921","0.7641866330390921","0.7641866330390921","0.666","0.666","0.666","0.66","0.66","0.66"
"362","0.74","0.74","0.74","0.7654476670870114","0.7654476670870114","0.7654476670870114","0.668","0.668","0.668","0.68","0.68","0.68"
"363","0.746","0.746","0.746","0.7654476670870114","0.7654476670870114","0.7654476670870114","0.668","0.668","0.668","0.66","0.66","0.66"
"364","0.752","0.752","0.752","0.7566204287515763","0.7566204287515763","0.7566204287515763","0.674","0.674","0.674","0.662","0.662","0.662"
"365","0.762","0.762","0.762","0.7452711223203027","0.7452711223203027","0.7452711223203027","0.662","0.662","0.662","0.654","0.654","0.654"
"366","0.75","0.75","0.75","0.7692307692307693","0.7692307692307693","0.7692307692307693","0.69","0.69","0.69","0.684","0.684","0.684"
"367","0.76","0.76","0.76","0.7679697351828499","0.7679697351828499","0.7679697351828499","0.692","0.692","0.692","0.676","0.676","0.676"
"368","0.764","0.764","0.764","0.7793190416141236","0.7793190416141236","0.7793190416141236","0.682","0.682","0.682","0.654","0.654","0.654"
"369","0.764","0.764","0.764","0.7604035308953342","0.7604035308953342","0.7604035308953342","0.656","0.656","0.656","0.672","0.672","0.672"
"370","0.758","0.758","0.758","0.7591424968474149","0.7591424968474149","0.7591424968474149","0.668","0.668","0.668","0.648","0.648","0.648"
"371","0.752","0.752","0.752","0.7654476670870114","0.7654476670870114","0.7654476670870114","0.672","0.672","0.672","0.654","0.654","0.654"
"372","0.744","0.744","0.744","0.7717528373266078","0.7717528373266078","0.7717528373266078","0.676","0.676","0.676","0.624","0.624","0.624"
"373","0.734","0.734","0.734","0.7578814627994955","0.7578814627994955","0.7578814627994955","0.676","0.676","0.676","0.666","0.666","0.666"
"374","0.754","0.754","0.754","0.7717528373266078","0.7717528373266078","0.7717528373266078","0.662","0.662","0.662","0.644","0.644","0.644"
"375","0.772","0.772","0.772","0.7566204287515763","0.7566204287515763","0.7566204287515763","0.64","0.64","0.64","0.662","0.662","0.662"
"376","0.754","0.754","0.754","0.7528373266078184","0.7528373266078184","0.7528373266078184","0.658","0.658","0.658","0.646","0.646","0.646"
"377","0.742","0.742","0.742","0.7780580075662042","0.7780580075662042","0.7780580075662042","0.672","0.672","0.672","0.662","0.662","0.662"
"378","0.746","0.746","0.746","0.7667087011349306","0.7667087011349306","0.7667087011349306","0.682","0.682","0.682","0.668","0.668","0.668"
"379","0.764","0.764","0.764","0.7717528373266078","0.7717528373266078","0.7717528373266078","0.656","0.656","0.656","0.68","0.68","0.68"
"380","0.744","0.744","0.744","0.7578814627994955","0.7578814627994955","0.7578814627994955","0.668","0.668","0.668","0.682","0.682","0.682"
"381","0.758","0.758","0.758","0.7591424968474149","0.7591424968474149","0.7591424968474149","0.638","0.638","0.638","0.708","0.708","0.708"
"382","0.766","0.766","0.766","0.7641866330390921","0.7641866330390921","0.7641866330390921","0.672","0.672","0.672","0.66","0.66","0.66"
"383","0.766","0.766","0.766","0.7616645649432535","0.7616645649432535","0.7616645649432535","0.652","0.652","0.652","0.652","0.652","0.652"
"384","0.764","0.764","0.764","0.7654476670870114","0.7654476670870114","0.7654476670870114","0.678","0.678","0.678","0.638","0.638","0.638"
"385","0.75","0.75","0.75","0.7528373266078184","0.7528373266078184","0.7528373266078184","0.662","0.662","0.662","0.664","0.664","0.664"
"386","0.75","0.75","0.75","0.7692307692307693","0.7692307692307693","0.7692307692307693","0.676","0.676","0.676","0.682","0.682","0.682"
"387","0.758","0.758","0.758","0.7515762925598991","0.7515762925598991","0.7515762925598991","0.656","0.656","0.656","0.67","0.67","0.67"
"388","0.744","0.744","0.744","0.755359394703657","0.755359394703657","0.755359394703657","0.644","0.644","0.644","0.668","0.668","0.668"
"389","0.774","0.774","0.774","0.7717528373266078","0.7717528373266078","0.7717528373266078","0.67","0.67","0.67","0.664","0.664","0.664"
"390","0.756","0.756","0.756","0.7692307692307693","0.7692307692307693","0.7692307692307693","0.652","0.652","0.652","0.676","0.676","0.676"
"391","0.766","0.766","0.766","0.7667087011349306","0.7667087011349306","0.7667087011349306","0.658","0.658","0.658","0.698","0.698","0.698"
"392","0.76","0.76","0.76","0.7717528373266078","0.7717528373266078","0.7717528373266078","0.654","0.654","0.654","0.676","0.676","0.676"
"393","0.756","0.756","0.756","0.7616645649432535","0.7616645649432535","0.7616645649432535","0.656","0.656","0.656","0.688","0.688","0.688"
"394","0.756","0.756","0.756","0.7604035308953342","0.7604035308953342","0.7604035308953342","0.652","0.652","0.652","0.67","0.67","0.67"
"395","0.744","0.744","0.744","0.7566204287515763","0.7566204287515763","0.7566204287515763","0.666","0.666","0.666","0.678","0.678","0.678"
"396","0.766","0.766","0.766","0.7667087011349306","0.7667087011349306","0.7667087011349306","0.664","0.664","0.664","0.668","0.668","0.668"
"397","0.742","0.742","0.742","0.7515762925598991","0.7515762925598991","0.7515762925598991","0.654","0.654","0.654","0.686","0.686","0.686"
"398","0.754","0.754","0.754","0.7515762925598991","0.7515762925598991","0.7515762925598991","0.664","0.664","0.664","0.668","0.668","0.668"
"399","0.758","0.758","0.758","0.7528373266078184","0.7528373266078184","0.7528373266078184","0.65","0.65","0.65","0.688","0.688","0.688"
"400","0.758","0.758","0.758","0.7629255989911727","0.7629255989911727","0.7629255989911727","0.67","0.67","0.67","0.662","0.662","0.662"
"401","0.758","0.758","0.758","0.7604035308953342","0.7604035308953342","0.7604035308953342","0.66","0.66","0.66","0.67","0.67","0.67"
"402","0.758","0.758","0.758","0.7641866330390921","0.7641866330390921","0.7641866330390921","0.674","0.674","0.674","0.656","0.656","0.656"
"403","0.75","0.75","0.75","0.7717528373266078","0.7717528373266078","0.7717528373266078","0.68","0.68","0.68","0.658","0.658","0.658"
"404","0.774","0.774","0.774","0.7440100882723834","0.7440100882723834","0.7440100882723834","0.65","0.65","0.65","0.664","0.664","0.664"
"405","0.756","0.756","0.756","0.7465321563682219","0.7465321563682219","0.7465321563682219","0.654","0.654","0.654","0.672","0.672","0.672"
"406","0.76","0.76","0.76","0.7742749054224464","0.7742749054224464","0.7742749054224464","0.672","0.672","0.672","0.672","0.672","0.672"
"407","0.762","0.762","0.762","0.7654476670870114","0.7654476670870114","0.7654476670870114","0.668","0.668","0.668","0.662","0.662","0.662"
"408","0.768","0.768","0.768","0.7578814627994955","0.7578814627994955","0.7578814627994955","0.682","0.682","0.682","0.672","0.672","0.672"
