"Step","MIFL - test_acc1","MIFL - test_acc1__MIN","MIFL - test_acc1__MAX","Missing-modal FedAvg - test_acc1","Missing-modal FedAvg - test_acc1__MIN","Missing-modal FedAvg - test_acc1__MAX","FedMSplit - test_acc1","FedMSplit - test_acc1__MIN","FedMSplit - test_acc1__MAX","FedAvg - test_acc1","FedAvg - test_acc1__MIN","FedAvg - test_acc1__MAX"
"204","0.732","0.732","0.732","0.7742749054224464","0.7742749054224464","0.7742749054224464","0.482","0.482","0.482","0.304","0.304","0.304"
"205","0.734","0.734","0.734","0.7730138713745272","0.7730138713745272","0.7730138713745272","0.482","0.482","0.482","0.284","0.284","0.284"
"206","0.738","0.738","0.738","0.776796973518285","0.776796973518285","0.776796973518285","0.486","0.486","0.486","0.28","0.28","0.28"
"207","0.724","0.724","0.724","0.7742749054224464","0.7742749054224464","0.7742749054224464","0.51","0.51","0.51","0.286","0.286","0.286"
"208","0.7","0.7","0.7","0.7730138713745272","0.7730138713745272","0.7730138713745272","0.504","0.504","0.504","0.278","0.278","0.278"
"209","0.744","0.744","0.744","0.7755359394703657","0.7755359394703657","0.7755359394703657","0.52","0.52","0.52","0.272","0.272","0.272"
"210","0.738","0.738","0.738","0.7616645649432535","0.7616645649432535","0.7616645649432535","0.528","0.528","0.528","0.274","0.274","0.274"
"211","0.718","0.718","0.718","0.7717528373266078","0.7717528373266078","0.7717528373266078","0.5","0.5","0.5","0.28","0.28","0.28"
"212","0.714","0.714","0.714","0.7704918032786885","0.7704918032786885","0.7704918032786885","0.51","0.51","0.51","0.294","0.294","0.294"
"213","0.73","0.73","0.73","0.7717528373266078","0.7717528373266078","0.7717528373266078","0.504","0.504","0.504","0.29","0.29","0.29"
"214","0.738","0.738","0.738","0.7566204287515763","0.7566204287515763","0.7566204287515763","0.496","0.496","0.496","0.296","0.296","0.296"
"215","0.722","0.722","0.722","0.7755359394703657","0.7755359394703657","0.7755359394703657","0.468","0.468","0.468","0.296","0.296","0.296"
"216","0.73","0.73","0.73","0.7755359394703657","0.7755359394703657","0.7755359394703657","0.488","0.488","0.488","0.306","0.306","0.306"
"217","0.754","0.754","0.754","0.7780580075662042","0.7780580075662042","0.7780580075662042","0.46","0.46","0.46","0.306","0.306","0.306"
"218","0.706","0.706","0.706","0.755359394703657","0.755359394703657","0.755359394703657","0.442","0.442","0.442","0.294","0.294","0.294"
"219","0.728","0.728","0.728","0.7654476670870114","0.7654476670870114","0.7654476670870114","0.462","0.462","0.462","0.29","0.29","0.29"
"220","0.722","0.722","0.722","0.7540983606557377","0.7540983606557377","0.7540983606557377","0.482","0.482","0.482","0.278","0.278","0.278"
"221","0.712","0.712","0.712","0.7591424968474149","0.7591424968474149","0.7591424968474149","0.484","0.484","0.484","0.284","0.284","0.284"
"222","0.722","0.722","0.722","0.7679697351828499","0.7679697351828499","0.7679697351828499","0.458","0.458","0.458","0.318","0.318","0.318"
"223","0.73","0.73","0.73","0.7654476670870114","0.7654476670870114","0.7654476670870114","0.484","0.484","0.484","0.294","0.294","0.294"
"224","0.734","0.734","0.734","0.7717528373266078","0.7717528373266078","0.7717528373266078","0.454","0.454","0.454","0.304","0.304","0.304"
"225","0.718","0.718","0.718","0.7679697351828499","0.7679697351828499","0.7679697351828499","0.452","0.452","0.452","0.292","0.292","0.292"
"226","0.734","0.734","0.734","0.7566204287515763","0.7566204287515763","0.7566204287515763","0.46","0.46","0.46","0.298","0.298","0.298"
"227","0.74","0.74","0.74","0.7742749054224464","0.7742749054224464","0.7742749054224464","0.452","0.452","0.452","0.304","0.304","0.304"
"228","0.73","0.73","0.73","0.7704918032786885","0.7704918032786885","0.7704918032786885","0.452","0.452","0.452","0.302","0.302","0.302"
"229","0.724","0.724","0.724","0.7490542244640606","0.7490542244640606","0.7490542244640606","0.454","0.454","0.454","0.284","0.284","0.284"
"230","0.738","0.738","0.738","0.7692307692307693","0.7692307692307693","0.7692307692307693","0.468","0.468","0.468","0.304","0.304","0.304"
"231","0.734","0.734","0.734","0.776796973518285","0.776796973518285","0.776796973518285","0.442","0.442","0.442","0.304","0.304","0.304"
"232","0.73","0.73","0.73","0.776796973518285","0.776796973518285","0.776796973518285","0.472","0.472","0.472","0.278","0.278","0.278"
"233","0.734","0.734","0.734","0.7692307692307693","0.7692307692307693","0.7692307692307693","0.452","0.452","0.452","0.296","0.296","0.296"
"234","0.704","0.704","0.704","0.7793190416141236","0.7793190416141236","0.7793190416141236","0.466","0.466","0.466","0.29","0.29","0.29"
"235","0.734","0.734","0.734","0.7818411097099621","0.7818411097099621","0.7818411097099621","0.458","0.458","0.458","0.264","0.264","0.264"
"236","0.736","0.736","0.736","0.7566204287515763","0.7566204287515763","0.7566204287515763","0.5","0.5","0.5","0.278","0.278","0.278"
"237","0.71","0.71","0.71","0.7730138713745272","0.7730138713745272","0.7730138713745272","0.482","0.482","0.482","0.282","0.282","0.282"
"238","0.714","0.714","0.714","0.7591424968474149","0.7591424968474149","0.7591424968474149","0.46","0.46","0.46","0.29","0.29","0.29"
"239","0.738","0.738","0.738","0.7692307692307693","0.7692307692307693","0.7692307692307693","0.486","0.486","0.486","0.3","0.3","0.3"
"240","0.744","0.744","0.744","0.7692307692307693","0.7692307692307693","0.7692307692307693","0.452","0.452","0.452","0.26","0.26","0.26"
"241","0.726","0.726","0.726","0.7540983606557377","0.7540983606557377","0.7540983606557377","0.446","0.446","0.446","0.28","0.28","0.28"
"242","0.748","0.748","0.748","0.7692307692307693","0.7692307692307693","0.7692307692307693","0.472","0.472","0.472","0.278","0.278","0.278"
"243","0.746","0.746","0.746","0.7730138713745272","0.7730138713745272","0.7730138713745272","0.49","0.49","0.49","0.278","0.278","0.278"
"244","0.74","0.74","0.74","0.7742749054224464","0.7742749054224464","0.7742749054224464","0.504","0.504","0.504","0.308","0.308","0.308"
"245","0.746","0.746","0.746","0.7704918032786885","0.7704918032786885","0.7704918032786885","0.49","0.49","0.49","0.314","0.314","0.314"
"246","0.728","0.728","0.728","0.7704918032786885","0.7704918032786885","0.7704918032786885","0.496","0.496","0.496","0.28","0.28","0.28"
"247","0.726","0.726","0.726","0.776796973518285","0.776796973518285","0.776796973518285","0.476","0.476","0.476","0.306","0.306","0.306"
"248","0.71","0.71","0.71","0.7780580075662042","0.7780580075662042","0.7780580075662042","0.472","0.472","0.472","0.29","0.29","0.29"
"249","0.708","0.708","0.708","0.7629255989911727","0.7629255989911727","0.7629255989911727","0.46","0.46","0.46","0.308","0.308","0.308"
"250","0.73","0.73","0.73","0.7805800756620429","0.7805800756620429","0.7805800756620429","0.478","0.478","0.478","0.292","0.292","0.292"
"251","0.73","0.73","0.73","0.7730138713745272","0.7730138713745272","0.7730138713745272","0.482","0.482","0.482","0.328","0.328","0.328"
"252","0.722","0.722","0.722","0.7704918032786885","0.7704918032786885","0.7704918032786885","0.482","0.482","0.482","0.304","0.304","0.304"
"253","0.748","0.748","0.748","0.7616645649432535","0.7616645649432535","0.7616645649432535","0.476","0.476","0.476","0.318","0.318","0.318"
"254","0.722","0.722","0.722","0.7667087011349306","0.7667087011349306","0.7667087011349306","0.468","0.468","0.468","0.304","0.304","0.304"
"255","0.73","0.73","0.73","0.7679697351828499","0.7679697351828499","0.7679697351828499","0.46","0.46","0.46","0.314","0.314","0.314"
"256","0.706","0.706","0.706","0.7717528373266078","0.7717528373266078","0.7717528373266078","0.502","0.502","0.502","0.334","0.334","0.334"
"257","0.726","0.726","0.726","0.7717528373266078","0.7717528373266078","0.7717528373266078","0.478","0.478","0.478","0.306","0.306","0.306"
"258","0.736","0.736","0.736","0.7780580075662042","0.7780580075662042","0.7780580075662042","0.512","0.512","0.512","0.322","0.322","0.322"
"259","0.73","0.73","0.73","0.7667087011349306","0.7667087011349306","0.7667087011349306","0.484","0.484","0.484","0.304","0.304","0.304"
"260","0.726","0.726","0.726","0.776796973518285","0.776796973518285","0.776796973518285","0.488","0.488","0.488","0.326","0.326","0.326"
"261","0.744","0.744","0.744","0.7692307692307693","0.7692307692307693","0.7692307692307693","0.442","0.442","0.442","0.314","0.314","0.314"
"262","0.726","0.726","0.726","0.7755359394703657","0.7755359394703657","0.7755359394703657","0.472","0.472","0.472","0.3","0.3","0.3"
"263","0.71","0.71","0.71","0.7629255989911727","0.7629255989911727","0.7629255989911727","0.494","0.494","0.494","0.322","0.322","0.322"
"264","0.734","0.734","0.734","0.7704918032786885","0.7704918032786885","0.7704918032786885","0.502","0.502","0.502","0.316","0.316","0.316"
"265","0.738","0.738","0.738","0.7667087011349306","0.7667087011349306","0.7667087011349306","0.478","0.478","0.478","0.336","0.336","0.336"
"266","0.696","0.696","0.696","0.7667087011349306","0.7667087011349306","0.7667087011349306","0.492","0.492","0.492","0.32","0.32","0.32"
"267","0.738","0.738","0.738","0.7818411097099621","0.7818411097099621","0.7818411097099621","0.498","0.498","0.498","0.332","0.332","0.332"
"268","0.732","0.732","0.732","0.7490542244640606","0.7490542244640606","0.7490542244640606","0.53","0.53","0.53","0.332","0.332","0.332"
"269","0.738","0.738","0.738","0.7540983606557377","0.7540983606557377","0.7540983606557377","0.482","0.482","0.482","0.312","0.312","0.312"
"270","0.728","0.728","0.728","0.7604035308953342","0.7604035308953342","0.7604035308953342","0.512","0.512","0.512","0.314","0.314","0.314"
"271","0.742","0.742","0.742","0.7629255989911727","0.7629255989911727","0.7629255989911727","0.476","0.476","0.476","0.318","0.318","0.318"
"272","0.712","0.712","0.712","0.7616645649432535","0.7616645649432535","0.7616645649432535","0.542","0.542","0.542","0.318","0.318","0.318"
"273","0.74","0.74","0.74","0.7578814627994955","0.7578814627994955","0.7578814627994955","0.492","0.492","0.492","0.314","0.314","0.314"
"274","0.706","0.706","0.706","0.7692307692307693","0.7692307692307693","0.7692307692307693","0.486","0.486","0.486","0.318","0.318","0.318"
"275","0.72","0.72","0.72","0.7604035308953342","0.7604035308953342","0.7604035308953342","0.498","0.498","0.498","0.314","0.314","0.314"
"276","0.712","0.712","0.712","0.7692307692307693","0.7692307692307693","0.7692307692307693","0.512","0.512","0.512","0.312","0.312","0.312"
"277","0.712","0.712","0.712","0.7591424968474149","0.7591424968474149","0.7591424968474149","0.506","0.506","0.506","0.316","0.316","0.316"
"278","0.736","0.736","0.736","0.7667087011349306","0.7667087011349306","0.7667087011349306","0.488","0.488","0.488","0.3","0.3","0.3"
"279","0.732","0.732","0.732","0.7755359394703657","0.7755359394703657","0.7755359394703657","0.49","0.49","0.49","0.316","0.316","0.316"
"280","0.734","0.734","0.734","0.7780580075662042","0.7780580075662042","0.7780580075662042","0.494","0.494","0.494","0.288","0.288","0.288"
"281","0.726","0.726","0.726","0.7654476670870114","0.7654476670870114","0.7654476670870114","0.478","0.478","0.478","0.306","0.306","0.306"
"282","0.73","0.73","0.73","0.7730138713745272","0.7730138713745272","0.7730138713745272","0.49","0.49","0.49","0.314","0.314","0.314"
"283","0.726","0.726","0.726","0.7604035308953342","0.7604035308953342","0.7604035308953342","0.508","0.508","0.508","0.296","0.296","0.296"
"284","0.736","0.736","0.736","0.7604035308953342","0.7604035308953342","0.7604035308953342","0.508","0.508","0.508","0.318","0.318","0.318"
"285","0.722","0.722","0.722","0.7503152585119798","0.7503152585119798","0.7503152585119798","0.492","0.492","0.492","0.308","0.308","0.308"
"286","0.732","0.732","0.732","0.7604035308953342","0.7604035308953342","0.7604035308953342","0.462","0.462","0.462","0.286","0.286","0.286"
"287","0.734","0.734","0.734","0.7717528373266078","0.7717528373266078","0.7717528373266078","0.484","0.484","0.484","0.304","0.304","0.304"
"288","0.734","0.734","0.734","0.7566204287515763","0.7566204287515763","0.7566204287515763","0.464","0.464","0.464","0.284","0.284","0.284"
"289","0.722","0.722","0.722","0.7742749054224464","0.7742749054224464","0.7742749054224464","0.474","0.474","0.474","0.302","0.302","0.302"
"290","0.704","0.704","0.704","0.7742749054224464","0.7742749054224464","0.7742749054224464","0.468","0.468","0.468","0.304","0.304","0.304"
"291","0.702","0.702","0.702","0.7490542244640606","0.7490542244640606","0.7490542244640606","0.492","0.492","0.492","0.292","0.292","0.292"
"292","0.762","0.762","0.762","0.7629255989911727","0.7629255989911727","0.7629255989911727","0.484","0.484","0.484","0.318","0.318","0.318"
"293","0.74","0.74","0.74","0.7629255989911727","0.7629255989911727","0.7629255989911727","0.494","0.494","0.494","0.326","0.326","0.326"
"294","0.742","0.742","0.742","0.7604035308953342","0.7604035308953342","0.7604035308953342","0.496","0.496","0.496","0.324","0.324","0.324"
"295","0.75","0.75","0.75","0.7629255989911727","0.7629255989911727","0.7629255989911727","0.5","0.5","0.5","0.348","0.348","0.348"
"296","0.748","0.748","0.748","0.7616645649432535","0.7616645649432535","0.7616645649432535","0.504","0.504","0.504","0.322","0.322","0.322"
"297","0.724","0.724","0.724","0.7654476670870114","0.7654476670870114","0.7654476670870114","0.474","0.474","0.474","0.324","0.324","0.324"
"298","0.742","0.742","0.742","0.7755359394703657","0.7755359394703657","0.7755359394703657","0.49","0.49","0.49","0.336","0.336","0.336"
"299","0.736","0.736","0.736","0.7730138713745272","0.7730138713745272","0.7730138713745272","0.49","0.49","0.49","0.32","0.32","0.32"
"300","0.746","0.746","0.746","0.7540983606557377","0.7540983606557377","0.7540983606557377","0.512","0.512","0.512","0.32","0.32","0.32"
"301","0.716","0.716","0.716","0.7780580075662042","0.7780580075662042","0.7780580075662042","0.49","0.49","0.49","0.336","0.336","0.336"
"302","0.72","0.72","0.72","0.7578814627994955","0.7578814627994955","0.7578814627994955","0.498","0.498","0.498","0.312","0.312","0.312"
"303","0.732","0.732","0.732","0.776796973518285","0.776796973518285","0.776796973518285","0.466","0.466","0.466","0.312","0.312","0.312"
"304","0.738","0.738","0.738","0.7654476670870114","0.7654476670870114","0.7654476670870114","0.47","0.47","0.47","0.33","0.33","0.33"
"305","0.738","0.738","0.738","0.7692307692307693","0.7692307692307693","0.7692307692307693","0.478","0.478","0.478","0.334","0.334","0.334"
"306","0.738","0.738","0.738","0.7616645649432535","0.7616645649432535","0.7616645649432535","0.492","0.492","0.492","0.32","0.32","0.32"
"307","0.734","0.734","0.734","0.7591424968474149","0.7591424968474149","0.7591424968474149","0.502","0.502","0.502","0.312","0.312","0.312"
"308","0.726","0.726","0.726","0.7616645649432535","0.7616645649432535","0.7616645649432535","0.464","0.464","0.464","0.322","0.322","0.322"
"309","0.73","0.73","0.73","0.7654476670870114","0.7654476670870114","0.7654476670870114","0.522","0.522","0.522","0.33","0.33","0.33"
"310","0.734","0.734","0.734","0.7704918032786885","0.7704918032786885","0.7704918032786885","0.486","0.486","0.486","0.298","0.298","0.298"
"311","0.744","0.744","0.744","0.7540983606557377","0.7540983606557377","0.7540983606557377","0.536","0.536","0.536","0.344","0.344","0.344"
"312","0.728","0.728","0.728","0.7629255989911727","0.7629255989911727","0.7629255989911727","0.518","0.518","0.518","0.334","0.334","0.334"
"313","0.732","0.732","0.732","0.7730138713745272","0.7730138713745272","0.7730138713745272","0.488","0.488","0.488","0.302","0.302","0.302"
"314","0.738","0.738","0.738","0.7591424968474149","0.7591424968474149","0.7591424968474149","0.514","0.514","0.514","0.298","0.298","0.298"
"315","0.738","0.738","0.738","0.7704918032786885","0.7704918032786885","0.7704918032786885","0.516","0.516","0.516","0.296","0.296","0.296"
"316","0.754","0.754","0.754","0.7629255989911727","0.7629255989911727","0.7629255989911727","0.512","0.512","0.512","0.302","0.302","0.302"
"317","0.738","0.738","0.738","0.7692307692307693","0.7692307692307693","0.7692307692307693","0.514","0.514","0.514","0.312","0.312","0.312"
"318","0.75","0.75","0.75","0.7679697351828499","0.7679697351828499","0.7679697351828499","0.516","0.516","0.516","0.31","0.31","0.31"
"319","0.722","0.722","0.722","0.7742749054224464","0.7742749054224464","0.7742749054224464","0.514","0.514","0.514","0.3","0.3","0.3"
"320","0.734","0.734","0.734","0.7843631778058008","0.7843631778058008","0.7843631778058008","0.486","0.486","0.486","0.302","0.302","0.302"
"321","0.732","0.732","0.732","0.7692307692307693","0.7692307692307693","0.7692307692307693","0.498","0.498","0.498","0.298","0.298","0.298"
"322","0.716","0.716","0.716","0.755359394703657","0.755359394703657","0.755359394703657","0.484","0.484","0.484","0.302","0.302","0.302"
"323","0.732","0.732","0.732","0.7692307692307693","0.7692307692307693","0.7692307692307693","0.476","0.476","0.476","0.286","0.286","0.286"
"324","0.722","0.722","0.722","0.7843631778058008","0.7843631778058008","0.7843631778058008","0.498","0.498","0.498","0.29","0.29","0.29"
"325","0.722","0.722","0.722","0.7742749054224464","0.7742749054224464","0.7742749054224464","0.488","0.488","0.488","0.29","0.29","0.29"
"326","0.742","0.742","0.742","0.7616645649432535","0.7616645649432535","0.7616645649432535","0.504","0.504","0.504","0.28","0.28","0.28"
"327","0.72","0.72","0.72","0.7540983606557377","0.7540983606557377","0.7540983606557377","0.492","0.492","0.492","0.294","0.294","0.294"
"328","0.738","0.738","0.738","0.7793190416141236","0.7793190416141236","0.7793190416141236","0.522","0.522","0.522","0.28","0.28","0.28"
"329","0.742","0.742","0.742","0.7641866330390921","0.7641866330390921","0.7641866330390921","0.498","0.498","0.498","0.298","0.298","0.298"
"330","0.734","0.734","0.734","0.7604035308953342","0.7604035308953342","0.7604035308953342","0.502","0.502","0.502","0.32","0.32","0.32"
"331","0.736","0.736","0.736","0.7717528373266078","0.7717528373266078","0.7717528373266078","0.492","0.492","0.492","0.294","0.294","0.294"
"332","0.712","0.712","0.712","0.7679697351828499","0.7679697351828499","0.7679697351828499","0.494","0.494","0.494","0.304","0.304","0.304"
"333","0.734","0.734","0.734","0.7679697351828499","0.7679697351828499","0.7679697351828499","0.514","0.514","0.514","0.32","0.32","0.32"
"334","0.74","0.74","0.74","0.776796973518285","0.776796973518285","0.776796973518285","0.482","0.482","0.482","0.29","0.29","0.29"
"335","0.736","0.736","0.736","0.7578814627994955","0.7578814627994955","0.7578814627994955","0.5","0.5","0.5","0.324","0.324","0.324"
"336","0.73","0.73","0.73","0.7629255989911727","0.7629255989911727","0.7629255989911727","0.504","0.504","0.504","0.324","0.324","0.324"
"337","0.726","0.726","0.726","0.7578814627994955","0.7578814627994955","0.7578814627994955","0.492","0.492","0.492","0.326","0.326","0.326"
"338","0.732","0.732","0.732","0.7780580075662042","0.7780580075662042","0.7780580075662042","0.482","0.482","0.482","0.314","0.314","0.314"
"339","0.734","0.734","0.734","0.7490542244640606","0.7490542244640606","0.7490542244640606","0.506","0.506","0.506","0.316","0.316","0.316"
"340","0.75","0.75","0.75","0.7503152585119798","0.7503152585119798","0.7503152585119798","0.508","0.508","0.508","0.32","0.32","0.32"
"341","0.744","0.744","0.744","0.7704918032786885","0.7704918032786885","0.7704918032786885","0.51","0.51","0.51","0.314","0.314","0.314"
"342","0.742","0.742","0.742","0.7578814627994955","0.7578814627994955","0.7578814627994955","0.486","0.486","0.486","0.304","0.304","0.304"
"343","0.734","0.734","0.734","0.7679697351828499","0.7679697351828499","0.7679697351828499","0.5","0.5","0.5","0.316","0.316","0.316"
"344","0.728","0.728","0.728","0.7755359394703657","0.7755359394703657","0.7755359394703657","0.498","0.498","0.498","0.328","0.328","0.328"
"345","0.732","0.732","0.732","0.7629255989911727","0.7629255989911727","0.7629255989911727","0.468","0.468","0.468","0.308","0.308","0.308"
"346","0.724","0.724","0.724","0.7742749054224464","0.7742749054224464","0.7742749054224464","0.496","0.496","0.496","0.308","0.308","0.308"
"347","0.732","0.732","0.732","0.7742749054224464","0.7742749054224464","0.7742749054224464","0.498","0.498","0.498","0.306","0.306","0.306"
"348","0.73","0.73","0.73","0.776796973518285","0.776796973518285","0.776796973518285","0.496","0.496","0.496","0.316","0.316","0.316"
"349","0.744","0.744","0.744","0.7629255989911727","0.7629255989911727","0.7629255989911727","0.464","0.464","0.464","0.31","0.31","0.31"
"350","0.716","0.716","0.716","0.7679697351828499","0.7679697351828499","0.7679697351828499","0.49","0.49","0.49","0.302","0.302","0.302"
"351","0.722","0.722","0.722","0.7654476670870114","0.7654476670870114","0.7654476670870114","0.498","0.498","0.498","0.288","0.288","0.288"
"352","0.712","0.712","0.712","0.7667087011349306","0.7667087011349306","0.7667087011349306","0.522","0.522","0.522","0.27","0.27","0.27"
"353","0.716","0.716","0.716","0.7667087011349306","0.7667087011349306","0.7667087011349306","0.502","0.502","0.502","0.304","0.304","0.304"
"354","0.734","0.734","0.734","0.7641866330390921","0.7641866330390921","0.7641866330390921","0.462","0.462","0.462","0.296","0.296","0.296"
"355","0.75","0.75","0.75","0.755359394703657","0.755359394703657","0.755359394703657","0.52","0.52","0.52","0.312","0.312","0.312"
"356","0.738","0.738","0.738","0.7793190416141236","0.7793190416141236","0.7793190416141236","0.496","0.496","0.496","0.316","0.316","0.316"
"357","0.73","0.73","0.73","0.7515762925598991","0.7515762925598991","0.7515762925598991","0.488","0.488","0.488","0.312","0.312","0.312"
"358","0.742","0.742","0.742","0.7629255989911727","0.7629255989911727","0.7629255989911727","0.484","0.484","0.484","0.3","0.3","0.3"
"359","0.738","0.738","0.738","0.755359394703657","0.755359394703657","0.755359394703657","0.472","0.472","0.472","0.302","0.302","0.302"
"360","0.744","0.744","0.744","0.7604035308953342","0.7604035308953342","0.7604035308953342","0.486","0.486","0.486","0.312","0.312","0.312"
"361","0.728","0.728","0.728","0.7704918032786885","0.7704918032786885","0.7704918032786885","0.508","0.508","0.508","0.298","0.298","0.298"
"362","0.756","0.756","0.756","0.7692307692307693","0.7692307692307693","0.7692307692307693","0.492","0.492","0.492","0.31","0.31","0.31"
"363","0.736","0.736","0.736","0.7566204287515763","0.7566204287515763","0.7566204287515763","0.506","0.506","0.506","0.304","0.304","0.304"
"364","0.746","0.746","0.746","0.7692307692307693","0.7692307692307693","0.7692307692307693","0.528","0.528","0.528","0.308","0.308","0.308"
"365","0.732","0.732","0.732","0.7629255989911727","0.7629255989911727","0.7629255989911727","0.528","0.528","0.528","0.312","0.312","0.312"
"366","0.728","0.728","0.728","0.7528373266078184","0.7528373266078184","0.7528373266078184","0.496","0.496","0.496","0.304","0.304","0.304"
"367","0.73","0.73","0.73","0.7578814627994955","0.7578814627994955","0.7578814627994955","0.492","0.492","0.492","0.294","0.294","0.294"
"368","0.73","0.73","0.73","0.7717528373266078","0.7717528373266078","0.7717528373266078","0.484","0.484","0.484","0.306","0.306","0.306"
"369","0.744","0.744","0.744","0.7490542244640606","0.7490542244640606","0.7490542244640606","0.504","0.504","0.504","0.324","0.324","0.324"
"370","0.714","0.714","0.714","0.7831021437578815","0.7831021437578815","0.7831021437578815","0.518","0.518","0.518","0.332","0.332","0.332"
"371","0.74","0.74","0.74","0.7755359394703657","0.7755359394703657","0.7755359394703657","0.524","0.524","0.524","0.3","0.3","0.3"
"372","0.732","0.732","0.732","0.7477931904161412","0.7477931904161412","0.7477931904161412","0.486","0.486","0.486","0.316","0.316","0.316"
"373","0.718","0.718","0.718","0.7692307692307693","0.7692307692307693","0.7692307692307693","0.49","0.49","0.49","0.298","0.298","0.298"
"374","0.744","0.744","0.744","0.7604035308953342","0.7604035308953342","0.7604035308953342","0.502","0.502","0.502","0.298","0.298","0.298"
"375","0.7","0.7","0.7","0.7641866330390921","0.7641866330390921","0.7641866330390921","0.5","0.5","0.5","0.306","0.306","0.306"
"376","0.714","0.714","0.714","0.7717528373266078","0.7717528373266078","0.7717528373266078","0.518","0.518","0.518","0.306","0.306","0.306"
"377","0.756","0.756","0.756","0.7540983606557377","0.7540983606557377","0.7540983606557377","0.518","0.518","0.518","0.316","0.316","0.316"
"378","0.722","0.722","0.722","0.7490542244640606","0.7490542244640606","0.7490542244640606","0.506","0.506","0.506","0.32","0.32","0.32"
"379","0.738","0.738","0.738","0.7604035308953342","0.7604035308953342","0.7604035308953342","0.482","0.482","0.482","0.32","0.32","0.32"
"380","0.746","0.746","0.746","0.7616645649432535","0.7616645649432535","0.7616645649432535","0.47","0.47","0.47","0.314","0.314","0.314"
"381","0.734","0.734","0.734","0.7629255989911727","0.7629255989911727","0.7629255989911727","0.496","0.496","0.496","0.318","0.318","0.318"
"382","0.738","0.738","0.738","0.7629255989911727","0.7629255989911727","0.7629255989911727","0.516","0.516","0.516","0.33","0.33","0.33"
"383","0.742","0.742","0.742","0.7515762925598991","0.7515762925598991","0.7515762925598991","0.512","0.512","0.512","0.318","0.318","0.318"
"384","0.718","0.718","0.718","0.7490542244640606","0.7490542244640606","0.7490542244640606","0.5","0.5","0.5","0.31","0.31","0.31"
"385","0.738","0.738","0.738","0.7364438839848676","0.7364438839848676","0.7364438839848676","0.518","0.518","0.518","0.314","0.314","0.314"
"386","0.72","0.72","0.72","0.7629255989911727","0.7629255989911727","0.7629255989911727","0.49","0.49","0.49","0.324","0.324","0.324"
"387","0.718","0.718","0.718","0.7805800756620429","0.7805800756620429","0.7805800756620429","0.504","0.504","0.504","0.318","0.318","0.318"
"388","0.736","0.736","0.736","0.7667087011349306","0.7667087011349306","0.7667087011349306","0.498","0.498","0.498","0.33","0.33","0.33"
"389","0.734","0.734","0.734","0.7515762925598991","0.7515762925598991","0.7515762925598991","0.488","0.488","0.488","0.29","0.29","0.29"
"390","0.74","0.74","0.74","0.7528373266078184","0.7528373266078184","0.7528373266078184","0.544","0.544","0.544","0.306","0.306","0.306"
"391","0.734","0.734","0.734","0.755359394703657","0.755359394703657","0.755359394703657","0.512","0.512","0.512","0.302","0.302","0.302"
"392","0.724","0.724","0.724","0.7654476670870114","0.7654476670870114","0.7654476670870114","0.514","0.514","0.514","0.318","0.318","0.318"
"393","0.734","0.734","0.734","0.7616645649432535","0.7616645649432535","0.7616645649432535","0.458","0.458","0.458","0.308","0.308","0.308"
"394","0.722","0.722","0.722","0.7679697351828499","0.7679697351828499","0.7679697351828499","0.476","0.476","0.476","0.304","0.304","0.304"
"395","0.74","0.74","0.74","0.7591424968474149","0.7591424968474149","0.7591424968474149","0.488","0.488","0.488","0.292","0.292","0.292"
"396","0.75","0.75","0.75","0.7818411097099621","0.7818411097099621","0.7818411097099621","0.506","0.506","0.506","0.286","0.286","0.286"
"397","0.734","0.734","0.734","0.7692307692307693","0.7692307692307693","0.7692307692307693","0.51","0.51","0.51","0.29","0.29","0.29"
"398","0.708","0.708","0.708","0.7730138713745272","0.7730138713745272","0.7730138713745272","0.482","0.482","0.482","0.33","0.33","0.33"
"399","0.738","0.738","0.738","0.7578814627994955","0.7578814627994955","0.7578814627994955","0.47","0.47","0.47","0.35","0.35","0.35"
"400","0.742","0.742","0.742","0.7616645649432535","0.7616645649432535","0.7616645649432535","0.48","0.48","0.48","0.292","0.292","0.292"
"401","0.73","0.73","0.73","0.7831021437578815","0.7831021437578815","0.7831021437578815","0.51","0.51","0.51","0.286","0.286","0.286"
"402","0.72","0.72","0.72","0.7629255989911727","0.7629255989911727","0.7629255989911727","0.492","0.492","0.492","0.308","0.308","0.308"
"403","0.726","0.726","0.726","0.7742749054224464","0.7742749054224464","0.7742749054224464","0.504","0.504","0.504","0.288","0.288","0.288"
"404","0.736","0.736","0.736","0.7591424968474149","0.7591424968474149","0.7591424968474149","0.456","0.456","0.456","0.322","0.322","0.322"
"405","0.728","0.728","0.728","0.7641866330390921","0.7641866330390921","0.7641866330390921","0.498","0.498","0.498","0.306","0.306","0.306"
"406","0.748","0.748","0.748","0.7793190416141236","0.7793190416141236","0.7793190416141236","0.496","0.496","0.496","0.298","0.298","0.298"
"407","0.73","0.73","0.73","0.7679697351828499","0.7679697351828499","0.7679697351828499","0.504","0.504","0.504","0.312","0.312","0.312"
"408","0.72","0.72","0.72","0.7831021437578815","0.7831021437578815","0.7831021437578815","0.528","0.528","0.528","0.286","0.286","0.286"
"409","0.734","0.734","0.734","0.7616645649432535","0.7616645649432535","0.7616645649432535","0.514","0.514","0.514","0.308","0.308","0.308"
